"Post ID", "Forum","Forum Url","Tags","Tags Url","Poster Name","Poster Url","Number of Posts","Message","Subject","Subject Url","Views","Rating","Date","Time","Price","Sentiment","Disclosure"
"18281194","ASX - Day Trading","http://hotcopper.com.au/discussions/asx---day-trading/","","","ohreally","http://hotcopper.com.au/search/search?type=post&users=ohreally","2744","well KDR that was some awesome crazy hour of power glad I jumped in before all of that","Re: Daytrading July 15 afternoon","http://hotcopper.com.au/threads/daytrading-july-15-afternoon.2813158/page-258?post_id=18281194","15030","1","15/07/16","16:14:10","","",""
"18281195","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","APG","APG","kosenar","http://hotcopper.com.au/search/search?type=post&users=kosenar","1659","A well staged push down on the close!Regards.............","Re: interesting","http://hotcopper.com.au/threads/interesting.2813026/page-3?post_id=18281195","391","1","15/07/16","16:14:10","0.7¢","Hold","Held"
"18281197","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","IOT","IOT","ddzx","http://hotcopper.com.au/search/search?type=post&users=ddzx","24804","this happens on nearly every major capital raising - relax - keep a cool rational informed head.......","Re: Promoters back onto IOT  -  the next tech stock","http://hotcopper.com.au/threads/promoters-back-onto-iot-the-next-tech-stock.2813163/page-10?post_id=18281197","3452","3","15/07/16","16:14:16","6.9¢","Buy","Held"
"18281198","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","KDR","KDR","CoalKing","http://hotcopper.com.au/search/search?type=post&users=CoalKing","12315","Very nice day today50c here we comeCK","Re: Trading Halt - Massive Lithium Results ?","http://hotcopper.com.au/threads/trading-halt-massive-lithium-results.2811516/page-191?post_id=18281198","34170","4","15/07/16","16:14:27","27.0¢","Buy","Held"
"18281199","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","XPE","XPE","440ml","http://hotcopper.com.au/search/search?type=post&users=440ml","511","Yeah very happy with that close.  BTW 440ml is standard size beer can in UK...it's a good size.","Re: XPE Charts","http://hotcopper.com.au/threads/xpe-charts.2741959/page-6206?post_id=18281199","1482094","5","15/07/16","16:14:31","7.3¢","Buy","Held"
"18281200","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BKL","BKL","PatienceToWin","http://hotcopper.com.au/search/search?type=post&users=PatienceToWin","3870","DITTO","Re: Closing price above $141 is critical","http://hotcopper.com.au/threads/closing-price-above-141-is-critical.2810335/page-25?post_id=18281200","4877","2","15/07/16","16:14:35","$154.80","Buy","Held"
"18281201","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","A2M","A2M","xyz25","http://hotcopper.com.au/search/search?type=post&users=xyz25","158","Good volume strong finish and up trend still...","Re: Target price:: $2.75!","http://hotcopper.com.au/threads/target-price-2-75.2795022/page-313?post_id=18281201","65599","5","15/07/16","16:14:36","$1.88","Buy","Held"
"18281203","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","KIN","KIN","fbx258","http://hotcopper.com.au/search/search?type=post&users=fbx258","3097","Those last 7 holes which will most likely be 100% strike rate yet again making it 28 hits on the last two drilling campaigns should see us make a all time new high if sentiment remains the same.The true aim is to produce 80k plus PA. PFS will show an increase from scoping study my guess to an average of 60-65koz and yet another by DFS.Look forward to drill results and qrtly.","Re: Ann: Appendix 3B - Exercise of Unlisted Options-KIN.AX","http://hotcopper.com.au/threads/ann-appendix-3b-exercise-of-unlisted-options-kin-ax.2813195/page-5?post_id=18281203","453","2","15/07/16","16:14:47","31.5¢","Buy","Held"
"18281204","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","CR8","CR8","Caliente","http://hotcopper.com.au/search/search?type=post&users=Caliente","1982","ON CR8s indicative timetable it suggests the following will happen on the week of 11/7/16Despatch of Notice of Meeting and Independent Expert’s Report - Week commencing 11 July 2016Hopefuly we will see this report soon. I am keen to hear their opinions.","Despatch of Notice of Meeting and Independent Expert’s Report","http://hotcopper.com.au/threads/despatch-of-notice-of-meeting-and-independent-expert%E2%80%99s-report.2813316/?post_id=18281204","102","","15/07/16","16:14:51","3.8¢","Buy","Held"
"18281202","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","PLS","PLS","Loveto","http://hotcopper.com.au/search/search?type=post&users=Loveto","36","PF I hope your lunch went well. Or is it still going?Looking forward to subsequent updates. Cheers","Re: Lithium Bubble ??","http://hotcopper.com.au/threads/lithium-bubble.2811645/page-125?post_id=18281202","32286","","15/07/16","16:14:45","62.0¢","Buy","Held"
"18281205","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","SAS","SAS","jax0007","http://hotcopper.com.au/search/search?type=post&users=jax0007","1485","cheers don ....you do seem safe at 2.1 to be honest I don't see that as bad trade mate .im trying to see if this is a buy long term . im prob running off john on this one he seems to understand the company better then I do .at this point I cant pull trigger on it but closer then when it was 3 .best of luck at least if it does drop to 1.5 you can avg down easy .","Re: Techicals","http://hotcopper.com.au/threads/techicals.2812723/page-15?post_id=18281205","1424","","15/07/16","16:14:53","1.9¢","None","Not Held"
"18281206","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","Freehold","http://hotcopper.com.au/search/search?type=post&users=Freehold","16212","Weekend lounge open for ... Tea Coffee  Milo Bonox  Beer. Spirits cocktails ... or whatever boils your billy.!","Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/?post_id=18281206","5588","15","15/07/16","16:15:01","","",""
"18281208","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","MUS","MUS","Gillysrooms","http://hotcopper.com.au/search/search?type=post&users=Gillysrooms","5774","Your implying you have done research  of directors selling  but you provide no proof.","Re: 4 cents soon","http://hotcopper.com.au/threads/4-cents-soon.2812278/page-9?post_id=18281208","896","","15/07/16","16:15:11","5.5¢","Hold","Held"
"18281210","ASX - Day Trading","http://hotcopper.com.au/discussions/asx---day-trading/","","","Trees","http://hotcopper.com.au/search/search?type=post&users=Trees","24979","Good AfternoonThanks Day time partiersDid one income trade JCS and cost trade PSCApprox endingXAO:  + 18.30XJO:  + 18.00Entertainment: Weekend for Southerners (planet)Bar is open: Drinks up by 1% due to Oh um a retrospective tip tax backdated 2 months. If others can do it so can AM Party Room  cheeky grinFood is free and easily eatenSometimes the walls just do not lastSmileTrees","Daytraders Weekend Aftermarket Lounge 15-18th July","http://hotcopper.com.au/threads/daytraders-weekend-aftermarket-lounge-15-18th-july.2813319/?post_id=18281210","1879","15","15/07/16","16:15:23","","",""
"18281209","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","AJX","AJX","hammer66","http://hotcopper.com.au/search/search?type=post&users=hammer66","101","No missed out today thanks to Pintohoo. lolBut I live to buy another day.I hope","Re: Ann: Alexium Secures Long Term Work with Tenting Manafacturer-AJX.AX","http://hotcopper.com.au/threads/ann-alexium-secures-long-term-work-with-tenting-manafacturer-ajx-ax.2812220/page-162?post_id=18281209","19021","2","15/07/16","16:15:18","71.5¢","Buy","Held"
"18281211","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","XPE","XPE","Adam8686","http://hotcopper.com.au/search/search?type=post&users=Adam8686","104","THere we go thats the T10 we know racing to his next interest","Re: XPE Charts","http://hotcopper.com.au/threads/xpe-charts.2741959/page-6207?post_id=18281211","1482094","","15/07/16","16:15:25","7.3¢","Buy","Held"
"18281212","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","CVT","CVT","Thegun96","http://hotcopper.com.au/search/search?type=post&users=Thegun96","310","Nice big sale at the end there!","Re: Buckle up and hold tight","http://hotcopper.com.au/threads/buckle-up-and-hold-tight.2810724/page-24?post_id=18281212","4796","","15/07/16","16:15:26","21.0¢","Buy","Held"
"18281213","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EDE","EDE","moosey","http://hotcopper.com.au/search/search?type=post&users=moosey","7677","Hi Again Rickdipper I am not sure if this is possible it looks as if it may be? but could you look at a particular day? there are two days I am interested in the 14th July and the 15th of July.Again TIA M oose.","Re: Broker Data","http://hotcopper.com.au/threads/broker-data.2753178/page-66?post_id=18281213","13941","3","15/07/16","16:15:31","25.0¢","Buy","Held"
"18281214","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EMC","EMC","Holmesearth01","http://hotcopper.com.au/search/search?type=post&users=Holmesearth01","2623","Nice little manipulation at the last bell 7000 shares to push in down in the red","Re: Ann: China Strategy-EMC.AX","http://hotcopper.com.au/threads/ann-china-strategy-emc-ax.2809656/page-74?post_id=18281214","10824","","15/07/16","16:15:33","72.5¢","Buy","Held"
"18281215","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","RFX","RFX","NewEconomy","http://hotcopper.com.au/search/search?type=post&users=NewEconomy","96","ok I wasn't going to call it before but given the sarcasm now and a quick peak at your earlier posts I vote downramper.you earliera post by noddy2 when it wasthat an installer had said zcells were sold out until October.on what basis do you question that information or the other positive information above?You have stated that you do not hold shares and there is no indication that you have made an effort to source information from Redflow or installers before posting your negative views here.","Re: Upcoming Sales Data","http://hotcopper.com.au/threads/upcoming-sales-data.2811481/page-40?post_id=18281215","4608","10","15/07/16","16:15:44","52.5¢","Buy","Held"
"18281216","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","KDR","KDR","qinjun88","http://hotcopper.com.au/search/search?type=post&users=qinjun88","1929","what a beautiful day!!","Re: Trading Halt - Massive Lithium Results ?","http://hotcopper.com.au/threads/trading-halt-massive-lithium-results.2811516/page-192?post_id=18281216","34170","4","15/07/16","16:15:45","27.0¢","Buy","Held"
"18281217","Political Debate","http://hotcopper.com.au/discussions/politics/","","","chappy58","http://hotcopper.com.au/search/search?type=post&users=chappy58","831","With things going down hill head first looks like the worker will be in the front line to hit first.","Re: Live Cattle Export - is it worth it employment wise","http://hotcopper.com.au/threads/live-cattle-export-is-it-worth-it-employment-wise.2697805/page-118?post_id=18281217","6013","1","15/07/16","16:15:49","","",""
"18281218","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","SEG","SEG","Ghardnose","http://hotcopper.com.au/search/search?type=post&users=Ghardnose","1560","0.10 cents take over thank you very much I will gladly take that ant time of the week.","Re: Let's see .006 pushing up to .007 today","http://hotcopper.com.au/threads/lets-see-006-pushing-up-to-007-today.2812906/page-18?post_id=18281218","4649","6","15/07/16","16:16:03","0.5¢","Buy","Held"
